agent_id,timestamp,rsi,sma,close,momentum,trade_amount,profit,return_pct,balance_after,strategy
616f4dcb-3de4-4491-9d27-a31d7c9f54b8,2026-04-25 02:30:00,51.93785993507118,0.250578947368421,0.2509,-9.9999999999989e-05,10.0052,0.012,0.1196,100.0641,Trend following com EMA 21/55 (trend)
719190ef-00e0-4a8b-9514-e1a729f4e6f3,2026-04-25 02:30:00,56.734994165897,0.2505785714285714,0.2509,0.0005999999999999,10.0056,0.012,0.1196,100.0681,Trend following com EMA 21/55 (trend)
039e706a-255f-4b00-9afa-1dec060b4f39,2026-04-25 02:30:00,56.734994165897,0.2505785714285714,0.2509,0.0005999999999999,10.0056,0.012,0.1196,100.0681,Trend following com EMA 21/55 (trend)
719190ef-00e0-4a8b-9514-e1a729f4e6f3,2026-04-25 03:45:00,67.86044262909195,0.2509928571428571,0.2516,0.0017999999999999,10.0064,0.0159,0.159,100.0801,Trend following com EMA 21/55 (trend)
039e706a-255f-4b00-9afa-1dec060b4f39,2026-04-25 03:45:00,67.86044262909195,0.2509928571428571,0.2516,0.0017999999999999,10.0064,0.0159,0.159,100.0801,Trend following com EMA 21/55 (trend)
616f4dcb-3de4-4491-9d27-a31d7c9f54b8,2026-04-25 16:00:00,23.432898647112893,0.251545,0.25,-0.0026999999999999,10.006,0.004,0.04,100.0641,RSI sobrevendido + reversão (reversal)
dec3040e-bfb1-464b-81ab-52b52d599cd2,2026-04-25 16:00:00,23.93960811897492,0.2513785714285714,0.25,-0.0016999999999999,10.0024,0.004,0.04,100.0283,RSI sobrevendido + reversão (reversal)
6451836e-54d4-4599-aa09-0394b35c1e29,2026-04-25 16:00:00,23.93960811897492,0.2513785714285714,0.25,-0.0016999999999999,10.0032,0.004,0.04,100.0362,RSI sobrevendido + reversão (reversal)
719190ef-00e0-4a8b-9514-e1a729f4e6f3,2026-04-25 16:00:00,23.93960811897492,0.2513785714285714,0.25,-0.0016999999999999,10.008,0.004,0.04,100.0841,RSI sobrevendido + reversão (reversal)
039e706a-255f-4b00-9afa-1dec060b4f39,2026-04-25 16:00:00,23.93960811897492,0.2513785714285714,0.25,-0.0016999999999999,10.008,0.004,0.04,100.0841,RSI sobrevendido + reversão (reversal)
616f4dcb-3de4-4491-9d27-a31d7c9f54b8,2026-04-25 03:15:00,50.938019289686046,0.2506380952380952,0.2509,-9.9999999999989e-05,10.0064,0.0199,0.1993,100.084,Trend following com EMA 21/55 (trend)
719190ef-00e0-4a8b-9514-e1a729f4e6f3,2026-04-25 03:15:00,57.98257092022115,0.2507571428571428,0.2509,0.0011,10.0044,0.0199,0.1993,100.0644,Trend following com EMA 21/55 (trend)
039e706a-255f-4b00-9afa-1dec060b4f39,2026-04-25 03:15:00,57.98257092022115,0.2507571428571428,0.2509,0.0011,10.0044,0.0199,0.1993,100.0644,Trend following com EMA 21/55 (trend)
616f4dcb-3de4-4491-9d27-a31d7c9f54b8,2026-04-24 04:15:00,38.06834883185258,0.249940909090909,0.2479,-0.0008999999999999,10.006,0.0081,0.0807,100.068,Supertrend sell (trend)
